construction_type_name,u_w_per_m2_k,description_x,material_opaque_id_layers,description_y
BTAP-ExteriorWall-WoodFramed-1,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-WoodFramed-1,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",7,"wood siding T&G ""B"" grade"
BTAP-ExteriorWall-WoodFramed-1,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-WoodFramed-1,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",9,"waterproof sealer, 1 coat, sprayed"
BTAP-ExteriorWall-WoodFramed-1,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",10,"stains, paints, 2 coats sprayed"
BTAP-ExteriorWall-WoodFramed-1,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" x 8"" T&G Redwood Siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-2,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-2,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-2,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",4,"foil face fibreglass batts, 5"" thick, 15"" wide, RSI 3.36"
BTAP-ExteriorWall-WoodFramed-2,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-2,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",12,Polymer  EIFS with 2 in EPS and finish
BTAP-ExteriorWall-WoodFramed-2,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-2,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-2,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-2,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",30,"fibreglass batts, 3.5 in thick RSI2.29"
BTAP-ExteriorWall-WoodFramed-2,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-2,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",12,Polymer  EIFS with 2 in EPS and finish
BTAP-ExteriorWall-WoodFramed-2,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-2,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-2,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-2,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",4,"foil face fibreglass batts, 5"" thick, 15"" wide, RSI 3.36"
BTAP-ExteriorWall-WoodFramed-2,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-2,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",12,Polymer  EIFS with 2 in EPS and finish
BTAP-ExteriorWall-WoodFramed-2,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-2,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-2,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-2,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-WoodFramed-2,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-2,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",12,Polymer  EIFS with 2 in EPS and finish
BTAP-ExteriorWall-WoodFramed-2,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-2,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-2,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-2,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-WoodFramed-2,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",100,"Isoboard, 1.5 in thick RSI 1.48"
BTAP-ExteriorWall-WoodFramed-2,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-2,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",12,Polymer  EIFS with 2 in EPS and finish
BTAP-ExteriorWall-WoodFramed-2,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1"" EPS EIFS",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-3,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-3,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-3,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",4,"foil face fibreglass batts, 5"" thick, 15"" wide, RSI 3.36"
BTAP-ExteriorWall-WoodFramed-3,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-3,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-WoodFramed-3,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",14,"vinyl siding, clapboard profile, woodgrain texture, 0.048 "" thick, 8"" width"
BTAP-ExteriorWall-WoodFramed-3,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-WoodFramed-3,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",15,"aluminum flashing, mill finish. 0.013 "" thick"
BTAP-ExteriorWall-WoodFramed-3,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-3,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-3,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-3,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-WoodFramed-3,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-3,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-WoodFramed-3,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",14,"vinyl siding, clapboard profile, woodgrain texture, 0.048 "" thick, 8"" width"
BTAP-ExteriorWall-WoodFramed-3,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-WoodFramed-3,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",15,"aluminum flashing, mill finish. 0.013 "" thick"
BTAP-ExteriorWall-WoodFramed-3,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-3,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-3,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-3,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-WoodFramed-3,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-3,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",54,"0.5"" Isoboard, 4 x 8 sheet, foil faced (RSI 0.48)"
BTAP-ExteriorWall-WoodFramed-3,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-WoodFramed-3,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",14,"vinyl siding, clapboard profile, woodgrain texture, 0.048 "" thick, 8"" width"
BTAP-ExteriorWall-WoodFramed-3,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-WoodFramed-3,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",15,"aluminum flashing, mill finish. 0.013 "" thick"
BTAP-ExteriorWall-WoodFramed-3,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-3,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-3,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-3,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-WoodFramed-3,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-3,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",56,"Isoboard, 1"" thick, RSI .98"
BTAP-ExteriorWall-WoodFramed-3,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-WoodFramed-3,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",14,"vinyl siding, clapboard profile, woodgrain texture, 0.048 "" thick, 8"" width"
BTAP-ExteriorWall-WoodFramed-3,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-WoodFramed-3,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",15,"aluminum flashing, mill finish. 0.013 "" thick"
BTAP-ExteriorWall-WoodFramed-3,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-3,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-3,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-3,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-WoodFramed-3,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-3,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",67,"Isoboard sheathing, 2"" thick RSI 1.93"
BTAP-ExteriorWall-WoodFramed-3,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-WoodFramed-3,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",14,"vinyl siding, clapboard profile, woodgrain texture, 0.048 "" thick, 8"" width"
BTAP-ExteriorWall-WoodFramed-3,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-WoodFramed-3,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",15,"aluminum flashing, mill finish. 0.013 "" thick"
BTAP-ExteriorWall-WoodFramed-3,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 1 "" x 8"" vinyl siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-4,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-4,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-4,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",4,"foil face fibreglass batts, 5"" thick, 15"" wide, RSI 3.36"
BTAP-ExteriorWall-WoodFramed-4,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-4,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-WoodFramed-4,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",16,"metal decking strips, galvanized, 18 gauge"
BTAP-ExteriorWall-WoodFramed-4,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",17,"10 yr finish metal siding, 24 gauge, 0.0239 "" thick with fasteners"
BTAP-ExteriorWall-WoodFramed-4,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",18,"aluminum closure strips, mill finish. 0.032 "" thick"
BTAP-ExteriorWall-WoodFramed-4,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-WoodFramed-4,0.31446540880503143,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-4,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-4,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-4,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-WoodFramed-4,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-4,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-WoodFramed-4,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",16,"metal decking strips, galvanized, 18 gauge"
BTAP-ExteriorWall-WoodFramed-4,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",17,"10 yr finish metal siding, 24 gauge, 0.0239 "" thick with fasteners"
BTAP-ExteriorWall-WoodFramed-4,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",18,"aluminum closure strips, mill finish. 0.032 "" thick"
BTAP-ExteriorWall-WoodFramed-4,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-WoodFramed-4,0.2777777777777778,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-4,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-4,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-4,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",43,"fibreglass batts, 6 in thick RSI 3.35"
BTAP-ExteriorWall-WoodFramed-4,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-4,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",56,"Isoboard, 1"" thick, RSI .98"
BTAP-ExteriorWall-WoodFramed-4,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-WoodFramed-4,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",16,"metal decking strips, galvanized, 18 gauge"
BTAP-ExteriorWall-WoodFramed-4,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",17,"10 yr finish metal siding, 24 gauge, 0.0239 "" thick with fasteners"
BTAP-ExteriorWall-WoodFramed-4,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",18,"aluminum closure strips, mill finish. 0.032 "" thick"
BTAP-ExteriorWall-WoodFramed-4,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-WoodFramed-4,0.2469135802469136,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-4,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-4,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-4,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-WoodFramed-4,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-4,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",56,"Isoboard, 1"" thick, RSI .98"
BTAP-ExteriorWall-WoodFramed-4,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-WoodFramed-4,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",16,"metal decking strips, galvanized, 18 gauge"
BTAP-ExteriorWall-WoodFramed-4,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",17,"10 yr finish metal siding, 24 gauge, 0.0239 "" thick with fasteners"
BTAP-ExteriorWall-WoodFramed-4,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",18,"aluminum closure strips, mill finish. 0.032 "" thick"
BTAP-ExteriorWall-WoodFramed-4,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",141,"Joint sealants, caulking and sealants, butyl based, bulk, 1/4\"" x 1/2\"""
BTAP-ExteriorWall-WoodFramed-4,0.21008403361344538,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",1,gypsum wallboard 0.5 in thick
BTAP-ExteriorWall-WoodFramed-4,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",138,"Wood framing, partitions, standard & better lumber, 2\"" x 6\"" studs, 16\"" O.C., 10' high, includes single bottom plate and double top plate"
BTAP-ExteriorWall-WoodFramed-4,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",3,polyethylene 4 ml vapour barrier
BTAP-ExteriorWall-WoodFramed-4,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",53,"foil face fibreglass batts, 6 "" thick, 15"" wide, RSI 3.52"
BTAP-ExteriorWall-WoodFramed-4,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",5,"plywood sheathing, CDX, 0.5 in, pneumatic nailer"
BTAP-ExteriorWall-WoodFramed-4,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",67,"Isoboard sheathing, 2"" thick RSI 1.93"
BTAP-ExteriorWall-WoodFramed-4,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",6,"weather barrier, spunbonded polyethylene"
BTAP-ExteriorWall-WoodFramed-4,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",16,"metal decking strips, galvanized, 18 gauge"
BTAP-ExteriorWall-WoodFramed-4,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",17,"10 yr finish metal siding, 24 gauge, 0.0239 "" thick with fasteners"
BTAP-ExteriorWall-WoodFramed-4,0.18315018315018314,"Wood Framed 2"" x6"", 16 "" O.C. with 12"" painted metal siding",18,"aluminum closure strips, mill finish. 0.032 "" thick"
